n_groups,group_size,global_prevalence,prevalence_heterogeneity,within_signal,n_replicates,ndc_mean,ndc_sd,n_groups_mean,n_groups_sd,p_dual_class_group_mean,p_dual_class_group_sd,structural_auc_pooled_mean,structural_auc_pooled_sd,structural_auc_within_mean,structural_auc_within_sd,structural_auc_cross_mean,structural_auc_cross_sd,prevalence_auc_pooled_mean,prevalence_auc_pooled_sd,prevalence_auc_within_mean,prevalence_auc_within_sd,prevalence_auc_cross_mean,prevalence_auc_cross_sd,n_within_pairs_mean,n_within_pairs_sd,n_cross_pairs_mean,n_cross_pairs_sd,share_within_pairs_mean,share_within_pairs_sd
12,8,0.15,0.5,1.0,100,9.43,1.6096614864654308,12.0,0.0,0.7858333333333336,0.1341384572054526,0.7668567319155055,0.053446486739455304,0.7403313445205926,0.06973020606468754,0.7687952054529172,0.053678104111010885,0.6287268762479773,0.07116017418076818,0.5,0.0,0.6383943128431278,0.07598048602353248,104.4,20.62850827217891,1356.4,237.155363984597,0.07135126965289956,0.005039881412825659
12,8,0.15,0.5,2.0,100,10.8,0.9847319278346618,12.0,0.0,0.8999999999999999,0.08206099398622183,0.8737411986717103,0.041872742498815056,0.8715589814618521,0.04901377458989253,0.8739162007706669,0.04174517936663664,0.5796858596560904,0.0657870796674844,0.5,0.0,0.5858607588990005,0.07076078540827349,128.76,15.856757792082457,1633.18,188.01269997937735,0.0730836342285534,0.0035413123548552632
12,8,0.15,1.0,0.0,100,8.29,1.5909783534706314,12.0,0.0,0.6908333333333334,0.13258152945588594,0.7305927900146516,0.06931892568620161,0.5,0.0,0.7462540781909134,0.07290251398612817,0.7305927900146516,0.06931892568620161,0.5,0.0,0.7462540781909134,0.07290251398612817,90.3,20.67668378936169,1308.12,302.342747506364,0.06504308785321565,0.007057489172273105
12,8,0.15,1.0,0.5,100,8.52,1.5730045881507893,12.0,0.0,0.7100000000000002,0.1310837156792324,0.7574445771132226,0.07024282107510779,0.6304792638190828,0.08486518197245169,0.7660906669324185,0.07254897854764517,0.7249381486291445,0.07958226469180064,0.5,0.0,0.7404609539652217,0.08401041136019616,93.84,19.21001422343686,1338.24,292.48462344112204,0.06615673940661888,0.0067516868587604
12,8,0.15,1.0,1.0,100,8.9,1.4389951600707593,12.0,0.0,0.7416666666666667,0.11991626333922994,0.8055407192648772,0.060667801428793966,0.7450756160757019,0.074576002872749,0.8096890197587073,0.06100588224062975,0.7126562562871018,0.07840886667088683,0.5,0.0,0.7272926275497126,0.08269490396232881,100.54,18.45848194071104,1427.78,272.550674743304,0.06617985708534739,0.00655957078346404
12,8,0.15,1.0,2.0,100,10.24,1.2642720586898368,12.0,0.0,0.8533333333333334,0.10535600489081974,0.8828146497552263,0.03466593057246895,0.8681790069552716,0.04505131625816943,0.8838368365563172,0.034998535121659326,0.6598957357920736,0.07313402664538521,0.5,0.0,0.6713929664635434,0.07787752143116054,124.81,19.93661420248147,1694.04,226.6156769742664,0.06855584170443302,0.005150613677578722
12,8,0.15,2.0,0.0,100,7.08,1.6977703738798844,12.0,0.0,0.59,0.14148086448999037,0.856924554239395,0.06446332425365918,0.5,0.0,0.8744496501956104,0.06438810450785465,0.8568224174362803,0.06447779020594008,0.5,0.0,0.8743426796418236,0.06440580713954869,80.17,21.87893918356143,1605.9,363.4266074325035,0.04839908474112369,0.010954361443575998
12,8,0.15,2.0,0.5,100,7.35,1.8497884126886437,12.0,0.0,0.6125,0.1541490343907203,0.8676018315818712,0.053314025802791626,0.6234639338293606,0.10415105070827622,0.8791417914068184,0.0532677579090247,0.8512395376493006,0.06421101886071376,0.5,0.0,0.8682472278156225,0.06389534814854027,82.86,23.64254853035309,1668.58,331.7684838387861,0.04777545162990562,0.011613711641284132
12,8,0.15,2.0,1.0,100,7.6,1.6391670710664874,12.0,0.0,0.6333333333333333,0.13659725592220728,0.8868610192411007,0.04870249093430032,0.7453328299137155,0.08414995113245917,0.8940809205511618,0.04786184744103831,0.8405309668173877,0.06270029330705211,0.5,0.0,0.857749298298219,0.06282410575092731,86.37,20.768884554943384,1675.3,308.9586778947383,0.049626059965895856,0.010523602036084668
12,8,0.15,2.0,2.0,100,9.25,1.282161999881214,12.0,0.0,0.7708333333333335,0.10684683332343449,0.914303911988014,0.03888169660782164,0.8728123505983594,0.04979737616411303,0.9168078531321748,0.03906143345240153,0.7695060888660951,0.07196239566510403,0.5,0.0,0.7860134337914587,0.07458906924220791,109.39,20.190954570417084,1743.64,290.92959750955333,0.05949948974353973,0.008191109637302884
12,8,0.2,0.0,0.0,100,10.05,1.2583057392117918,12.0,0.0,0.8375000000000001,0.10485881160098263,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,109.29,17.844046626256052,1367.82,200.5785762551057,0.07390673180832631,0.0036416690797464275
12,8,0.2,0.0,0.5,100,10.03,1.4245679834230236,12.0,0.0,0.8358333333333333,0.11871399861858527,0.6416651342343972,0.07175753120572435,0.6409579429305584,0.0807646447838912,0.6417499462854513,0.07168271763250042,0.5,0.0,0.5,0.0,0.5,0.0,108.43,18.356874692737012,1361.82,222.90226965686514,0.07379338671208494,0.003983996065476695
12,8,0.2,0.0,1.0,100,10.57,1.174260996920569,12.0,0.0,0.8808333333333332,0.09785508307671408,0.7439274483673479,0.06228967226648398,0.7456658269469016,0.0677983662826013,0.7437854091788951,0.06252913129623328,0.5,0.0,0.5,0.0,0.5,0.0,122.36,17.571510458636727,1545.6,187.7681785843621,0.07331141047725272,0.004982004611675542
12,8,0.2,0.0,2.0,100,11.3,0.8932971498777984,12.0,0.0,0.9416666666666668,0.0744414291564832,0.8750307297067572,0.038965430690480654,0.871212278189812,0.047740442191452154,0.8753270353280145,0.03876339099171273,0.5,0.0,0.5,0.0,0.5,0.0,141.52,17.570912602849337,1763.88,174.46456501090543,0.07418193033430599,0.004319816630901427
12,8,0.2,0.5,0.0,100,9.68,1.4556056742084644,12.0,0.0,0.8066666666666669,0.1213004728507054,0.6223226132110802,0.07250239702997831,0.5,0.0,0.6315526582549015,0.07764800177991578,0.6223226132110802,0.07250239702997831,0.5,0.0,0.6315526582549015,0.07764800177991578,106.19,20.253292536915044,1375.24,256.7608296379408,0.07177934744269138,0.0045082553748962105
12,8,0.2,0.5,0.5,100,9.82,1.2822013898137858,12.0,0.0,0.8183333333333335,0.1068501158178155,0.6862480528602485,0.0678038058821828,0.6246414925352191,0.08390818847295767,0.6907145324245941,0.06912765520036937,0.6367926767716884,0.0796624752048114,0.5,0.0,0.6468696734427462,0.0851105550968244,109.97,17.494850613246115,1449.22,205.88609089552997,0.07056535348391887,0.005127318015526467
12,8,0.2,0.5,1.0,100,10.38,1.0897131491703436,12.0,0.0,0.8650000000000001,0.09080942909752864,0.7582155590383732,0.05650930950283338,0.739924959484879,0.06548379675505839,0.7595901905189567,0.05666524837591826,0.5993853604523561,0.07452085249317265,0.5,0.0,0.6069367801206816,0.0800254810571141,121.39,17.365293960755007,1568.46,221.66912370476953,0.07194000330438859,0.00413720382382916
12,8,0.2,0.5,2.0,100,11.18,0.8805416147766868,12.0,0.0,0.9316666666666668,0.07337846789805724,0.8646645318319655,0.0435847818958721,0.8584213518476694,0.05380004420167818,0.8651452894486276,0.04343557748257725,0.5772329265822479,0.06889033624636733,0.5,0.0,0.5831650036649144,0.07381686422824726,138.95,15.415049055184268,1791.34,180.27858464279134,0.07203573635896161,0.004402771121410765
12,8,0.2,1.0,0.0,100,9.19,1.52881415720575,12.0,0.0,0.7658333333333331,0.12740117976714582,0.7225281457819104,0.06919832524765618,0.5,0.0,0.7373432975848925,0.07250123571036889,0.7225281457819104,0.06919832524765618,0.5,0.0,0.7373432975848925,0.07250123571036889,107.09,21.55757852633713,1561.68,258.915800049266,0.06412115350881228,0.007194062625035616
12,8,0.2,1.0,0.5,100,9.34,1.3649286805655096,12.0,0.0,0.7783333333333333,0.11374405671379247,0.7564756325910185,0.06444532651619844,0.6349470347841367,0.08632834110199887,0.7644754392026825,0.0656616070424277,0.7202650434037245,0.06962751974321164,0.5,0.0,0.7348915667969865,0.0731263193086846,108.54,18.76081237068589,1597.48,252.7304820666802,0.06379493126315311,0.00639337316924975
12,8,0.2,1.0,1.0,100,9.42,1.4986862934118688,12.0,0.0,0.785,0.12489052445098905,0.8045941081634476,0.05262994521584478,0.7440524558522926,0.06992610187606121,0.8086128695062478,0.052562579628739475,0.7168440471555018,0.06613181363494733,0.5,0.0,0.7313546842136911,0.06902955797654985,112.65,20.47880155505476,1639.62,262.8416114835563,0.06439450321094921,0.00705396443903083
12,8,0.2,1.0,2.0,100,10.63,1.1947274741018292,12.0,0.0,0.8858333333333333,0.0995606228418191,0.8808362769895297,0.04071139114267685,0.8610991000909735,0.058452766759365664,0.8821866768983732,0.040221966819437516,0.6554519273814584,0.07457306896342761,0.5,0.0,0.6664768739728248,0.07912761924392657,131.63,18.99742406780775,1794.22,201.1192711107546,0.06833517588482821,0.006139110284435356
12,8,0.2,2.0,0.0,100,8.03,1.572844043075595,12.0,0.0,0.6691666666666666,0.13107033692296624,0.8317548413983563,0.0569652659495264,0.5,0.0,0.8492166992002013,0.05699567645458125,0.8317310176937702,0.05697608287713619,0.5,0.0,0.849191414750138,0.057006563776654834,91.88,20.563908758656353,1721.14,321.19464566527324,0.05131709515200234,0.009697428050512288
12,8,0.2,2.0,0.5,100,7.82,1.4451591083631063,12.0,0.0,0.6516666666666666,0.12042992569692551,0.8639193755581974,0.0518085813400236,0.6472070218629513,0.08705072015492721,0.8745192458951762,0.05183810904114679,0.8443432531549836,0.06115929882343097,0.5,0.0,0.8613101766934261,0.06146285591809468,89.2,18.87438540038918,1791.96,336.1500362467433,0.048395020346897306,0.010100366322549566
12,8,0.2,2.0,1.0,100,8.49,1.629866450499748,12.0,0.0,0.7075,0.13582220420831229,0.8708823160796936,0.047123634861351994,0.7398093725389466,0.08040699669770408,0.8777750038141495,0.04682061325792845,0.819003727448647,0.06389212191079423,0.5,0.0,0.8361949784928047,0.06480752040143842,97.57,22.149745193144145,1767.94,300.87353697612764,0.05263464658079535,0.009286648239339142
12,8,0.2,2.0,2.0,100,9.67,1.4074477222650548,12.0,0.0,0.8058333333333333,0.11728731018875457,0.9161913753296459,0.029827659544702866,0.8723270032215267,0.046024353208275415,0.9186587184835591,0.0296993461375672,0.7787952161550051,0.06473476477023724,0.5,0.0,0.7949851512902317,0.06657925080722096,115.32,19.35520184301467,1935.7,198.11013669831806,0.056285722405797156,0.007933677086652421
12,16,0.05,0.0,0.0,100,6.52,1.4458578942984164,12.0,0.0,0.5433333333333333,0.12048815785820136,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,136.59,39.156535117707264,1614.28,471.45140349625206,0.07814630345994858,0.0019115442945197958
12,16,0.05,0.0,0.5,100,7.6,1.7695516752310827,12.0,0.0,0.6333333333333333,0.14746263960259023,0.644840361330405,0.09109983957945943,0.6428606985947445,0.09899717890327817,0.644998725583195,0.09092115613106617,0.5,0.0,0.5,0.0,0.5,0.0,155.21,42.016902563255435,1804.44,478.81542214599614,0.07910946839365907,0.0016417760594563365
12,16,0.05,0.0,1.0,100,8.17,1.583086105100293,12.0,0.0,0.6808333333333334,0.13192384209169108,0.7509457507432161,0.0704845262821669,0.7529402723969344,0.0703219835181857,0.7507803964868661,0.07093720303517645,0.5,0.0,0.5,0.0,0.5,0.0,186.9,45.13291258028666,2200.56,538.5701293633209,0.07835427701196995,0.0021051549167895606
12,16,0.05,0.0,2.0,100,10.94,0.9408785921958931,12.0,0.0,0.9116666666666667,0.07840654934965774,0.8824049535681614,0.03602684902510608,0.8819342105875214,0.03917088786794766,0.8824387532447059,0.03608951611637287,0.5,0.0,0.5,0.0,0.5,0.0,336.83,56.655980275784664,3929.72,645.9570001637927,0.07892639276342125,0.0016408231463719669
12,16,0.05,0.5,0.0,100,6.92,1.6310125751207498,12.0,0.0,0.5766666666666667,0.13591771459339583,0.6191463326947138,0.09130863554427994,0.5,0.0,0.6290154654385184,0.09868014160727233,0.6191463326947138,0.09130863554427994,0.5,0.0,0.6290154654385184,0.09868014160727233,155.57,46.97630070879175,1851.26,562.8650845756409,0.07764144147419166,0.002392458644917646
12,16,0.05,0.5,0.5,100,7.05,1.677991825265119,12.0,0.0,0.5874999999999999,0.13983265210542656,0.687375674073344,0.08221413206066598,0.6435025642219497,0.08747547639296556,0.6909754083799072,0.08488628276045188,0.6158716409061104,0.1010234485725355,0.5,0.0,0.6254582863099426,0.1092691802483653,160.0,47.22394530427345,1909.32,566.9477534583898,0.07741381909199072,0.0024684394735868215
12,16,0.05,0.5,1.0,100,8.31,1.6495790708878162,12.0,0.0,0.6925,0.13746492257398468,0.7633485380683989,0.0708649078779038,0.7450945855394435,0.08203983829015644,0.7648493228072847,0.07099692755034881,0.6056489465304675,0.07988809578959682,0.5,0.0,0.6144643799502498,0.08648836839202853,207.36,51.96298604960957,2462.84,616.6241872346789,0.07768413312812791,0.002121486513696226
12,16,0.05,0.5,2.0,100,10.53,1.0959521481849064,12.0,0.0,0.8775000000000002,0.09132934568207554,0.8855413684172437,0.035336183937228434,0.8786596903809172,0.04191287726242317,0.8861081703286972,0.03520857522343698,0.5876957452280219,0.06442069972803137,0.5,0.0,0.594968604314014,0.06967838163881956,340.66,55.16883544212623,4069.34,680.0691025494572,0.07733446969432009,0.0023826729979519005
12,16,0.05,1.0,0.0,100,6.96,1.7747954783295428,12.0,0.0,0.58,0.14789962319412855,0.7332877892445637,0.08035951781892171,0.5,0.0,0.7515059442388042,0.08552490496492532,0.7332576574178218,0.08036741185354644,0.5,0.0,0.7514733709489019,0.08553330968895405,182.47,56.32579382933765,2320.52,784.194864465807,0.07376862322963626,0.005512831104424064
12,16,0.05,1.0,0.5,100,6.97,1.720083390038654,12.0,0.0,0.5808333333333333,0.14334028250322117,0.7600772203251044,0.0819682944768638,0.6332932530701098,0.08520237437179769,0.7700029339814017,0.08468046205246893,0.72633343242398,0.0895101657378633,0.5,0.0,0.7440932239650546,0.09575591319005855,185.38,52.548732553024465,2336.76,715.8568097889495,0.07410378508284707,0.004964970769352391
12,16,0.05,1.0,1.0,100,7.99,1.4177446878757822,12.0,0.0,0.6658333333333333,0.1181453906563152,0.8111925912345699,0.06189999114811873,0.747411740016552,0.0717225202016234,0.8161185197352333,0.06262515130215555,0.7110388252092892,0.07414531500779445,0.5,0.0,0.7275438413480368,0.07914763347540277,230.81,59.734208428384285,2932.28,856.6678702974683,0.0737614699784465,0.005086065195868448
12,16,0.05,1.0,2.0,100,10.39,1.2135181344447483,12.0,0.0,0.8658333333333332,0.10112651120372902,0.8884707630872108,0.031935309666514894,0.8775131342490242,0.03705589259112002,0.8893215810679785,0.03205052273206371,0.6465365391643338,0.06214990719159161,0.5,0.0,0.6583027264491593,0.0666311909502704,349.21,64.98955549342004,4292.12,827.1273799278213,0.07540824715287785,0.003460839445910399
12,16,0.05,2.0,0.0,100,6.55,1.7196135342194498,12.0,0.0,0.5458333333333334,0.14330112785162083,0.849744626205905,0.06432533234618995,0.5,0.0,0.8704092726617791,0.06489706724309373,0.8492679115523353,0.06478349745029523,0.5,0.0,0.8698993302652558,0.06540428633871939,226.71,78.3166706971824,3913.38,1517.5608471651096,0.05741774059022085,0.012712844843160126
12,16,0.05,2.0,0.5,100,7.06,1.8080627503189455,12.0,0.0,0.5883333333333334,0.1506718958599121,0.8583185626179887,0.0643057971457769,0.6354988746927032,0.07835024028521799,0.8715989416733722,0.06490111345267517,0.8380628327603812,0.06950464983981945,0.5,0.0,0.858525634114192,0.07045587168628585,247.27,80.84438912209835,4185.1,1588.986472598496,0.058934700866963965,0.012289212042217303
12,16,0.05,2.0,1.0,100,7.5,1.6787441193290353,12.0,0.0,0.625,0.1398953432774196,0.8913843911850582,0.041518363896163805,0.7504567092194013,0.06228163953754406,0.899909241481069,0.04141827571629034,0.8396341240778287,0.05259786115967228,0.5,0.0,0.8603850046857577,0.053165764929007785,274.34,73.43136973123994,4492.62,1273.463826250152,0.058622599911502746,0.009486963533931992
12,16,0.05,2.0,2.0,100,9.01,1.6048852188416984,12.0,0.0,0.7508333333333332,0.13374043490347484,0.9180305881407967,0.027235004281258086,0.8651409008214772,0.04152157988493327,0.9216289380274988,0.02717368642548257,0.7734106836029673,0.06475528658186543,0.5,0.0,0.7922487416887616,0.06742285149409485,334.76,78.73547581309934,4804.46,1198.9430313085072,0.06587876220311421,0.007764222795525487
12,16,0.1,0.0,0.0,100,9.7,1.2909944487358054,12.0,0.0,0.8083333333333335,0.10758287072798381,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,264.35,50.735474609373505,3122.82,594.7409312915458,0.07805500472381874,0.001911962791405754
12,16,0.1,0.0,0.5,100,10.24,1.1202452833864087,12.0,0.0,0.8533333333333333,0.09335377361553404,0.6378946707782254,0.06331906873259067,0.6378326330325573,0.0647350579112416,0.6379008631719766,0.06350480628126051,0.5,0.0,0.5,0.0,0.5,0.0,284.3,46.705719590048524,3341.28,558.0145554019215,0.07847570821045685,0.0020491320049588536
12,16,0.1,0.0,1.0,100,10.78,1.0878576852853243,12.0,0.0,0.8983333333333333,0.09065480710711034,0.7511262813378201,0.05179433345402001,0.7485170799459303,0.054683045482375875,0.751342999158528,0.05179589081049098,0.5,0.0,0.5,0.0,0.5,0.0,330.14,50.5988421634609,3878.32,592.3617322364619,0.07847426262279412,0.0020258219891304808
12,16,0.1,0.0,2.0,100,11.68,0.5101000100000197,12.0,0.0,0.9733333333333333,0.04250833416666831,0.8711717695272122,0.0313477562222594,0.8695218970893004,0.033494254248156385,0.8713112200108167,0.031426827037838806,0.5,0.0,0.5,0.0,0.5,0.0,466.92,57.51234913503623,5493.44,645.3032224380171,0.07831192303333893,0.0019696691642507426
12,16,0.1,0.5,0.0,100,9.32,1.4966629547095764,12.0,0.0,0.7766666666666664,0.1247219128924647,0.6293654560339393,0.0674727283375592,0.5,0.0,0.6399595870242633,0.0728233374076503,0.6293654560339393,0.0674727283375592,0.5,0.0,0.6399595870242633,0.0728233374076503,269.83,60.96945004167118,3260.8,747.4163984869965,0.07651049893519639,0.002662333393293197
12,16,0.1,0.5,0.5,100,9.86,1.370836211657658,12.0,0.0,0.8216666666666668,0.11423635097147149,0.6851495232647546,0.06073637078173796,0.6361414874440527,0.06582287093987209,0.6891213165426643,0.06225173167986166,0.6247606144790878,0.06887189428948243,0.5,0.0,0.6349955345109817,0.07417854293419643,296.63,56.09257409574702,3570.7,669.9524104913962,0.07675413615482332,0.0028985240461110247
12,16,0.1,0.5,1.0,100,10.47,1.1411052590016453,12.0,0.0,0.8725000000000002,0.09509210491680377,0.7712401540743841,0.04321349958186857,0.7534355868231968,0.049053406402663084,0.7726611931601033,0.04352519936615303,0.6032976892653708,0.06746784784546861,0.5,0.0,0.611724707677832,0.07274970513345802,345.43,62.48737326998006,4164.94,769.2146568304769,0.07670082090174436,0.0030047686855359276
12,16,0.1,0.5,2.0,100,11.55,0.5924610544247623,12.0,0.0,0.9625,0.04937175453539685,0.8747624738906774,0.027596232696968506,0.8691633944891997,0.032386117484615895,0.8752283326744817,0.027481223909769564,0.5874129025675108,0.05057454393000298,0.5,0.0,0.5946608656957325,0.054668835284938044,463.82,50.94488604503316,5541.36,622.0955709486601,0.07728732377910365,0.002268392122544641
12,16,0.1,1.0,0.0,100,9.19,1.535407029902738,12.0,0.0,0.7658333333333335,0.12795058582522814,0.7200625535515492,0.06809761356210135,0.5,0.0,0.7366423905624283,0.07229853688307622,0.7200625535515492,0.06809761356210135,0.5,0.0,0.7366423905624283,0.07229853688307622,306.69,73.44312648766274,4023.92,1009.7422781496416,0.07123749825510331,0.005328872304272427
12,16,0.1,1.0,0.5,100,9.17,1.341301945533111,12.0,0.0,0.7641666666666667,0.11177516212775926,0.7513869383920977,0.06310574636830947,0.6239687318439526,0.06755946015168085,0.7610448144248084,0.06503124221924501,0.7206433915993469,0.06302222228839521,0.5,0.0,0.7374068199615543,0.06696915113980648,299.31,62.03675922345956,3910.3,894.2893742231789,0.07161510669826661,0.00517525150292359
12,16,0.1,1.0,1.0,100,9.76,1.2722365576361412,12.0,0.0,0.8133333333333335,0.10601971313634512,0.8103583615375085,0.04558532841305689,0.7434576995889386,0.049787063209810765,0.815398125808095,0.046620305402571234,0.7120350438215779,0.060921046569447704,0.5,0.0,0.7281975876447561,0.06482165268819182,357.45,66.4346530909369,4626.74,853.3307128274157,0.0718210163631684,0.004403577728861029
12,16,0.1,1.0,2.0,100,11.19,0.8726483550177307,12.0,0.0,0.9325,0.07272069625147756,0.8836543718697333,0.02733984928166563,0.8699756479612532,0.03063429537864619,0.8847082824657453,0.02753653387682029,0.6445041772283956,0.06189904611759581,0.5,0.0,0.6558634581941716,0.06638112574160694,463.96,61.05452439823727,5808.9,770.5032003945097,0.07407756879476536,0.0037711172878631847
12,16,0.1,2.0,0.0,100,8.12,1.519436365461505,12.0,0.0,0.6766666666666667,0.12661969712179208,0.8527739137734112,0.05790965417906554,0.5,0.0,0.8719849089093924,0.05777962685851565,0.8526861623353558,0.0579571159528549,0.5,0.0,0.8718914736110159,0.05783000864778796,308.2,77.4888717979895,5625.08,1356.3484972751678,0.05307373284941532,0.010897774317581248
12,16,0.1,2.0,0.5,100,8.1,1.7203476275439098,12.0,0.0,0.675,0.14336230229532584,0.8611368405195641,0.05482726134899661,0.640140906422157,0.06453029365774755,0.8733999198803187,0.05565353530929341,0.8404723640645329,0.06286731426794427,0.5,0.0,0.8597079387529337,0.06312872633724331,308.29,80.83469789538637,5394.96,1385.8935047342732,0.05516498733081667,0.011223398323195298
12,16,0.1,2.0,1.0,100,8.74,1.4398372523071188,12.0,0.0,0.7283333333333333,0.11998643769225989,0.8850740445781317,0.04019974556376393,0.75207877653351,0.04962330286782675,0.8926791328292184,0.040062918400213865,0.832471818647464,0.05430877287774998,0.5,0.0,0.8516541551322213,0.054374619234369446,335.43,79.6345510263712,5776.92,1338.9645756888026,0.05590648809378043,0.010166969358705787
12,16,0.1,2.0,2.0,100,10.23,1.196417210430434,12.0,0.0,0.8525000000000001,0.09970143420253616,0.9137131755135717,0.023634779546035645,0.8683532354307166,0.03445858869104492,0.9166895379528452,0.023819397254898005,0.7665376819525147,0.05589981552619827,0.5,0.0,0.7844043406588714,0.05789925454890151,430.96,75.95452121453529,6351.4,1189.148868015704,0.06409437080878493,0.007354492585382785
12,16,0.15,0.0,0.0,100,11.04,0.851854779675835,12.0,0.0,0.92,0.0709878983063196,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,368.95,53.60826391141538,4342.76,612.5323346649554,0.07828277651754748,0.0020229632457337914
12,16,0.15,0.0,0.5,100,11.18,0.8805416147766868,12.0,0.0,0.9316666666666668,0.07337846789805726,0.6305929854325758,0.0591538005540178,0.6297961922754481,0.06134070929759296,0.6306577756160633,0.059275151914589576,0.5,0.0,0.5,0.0,0.5,0.0,386.17,56.909826777441374,4560.46,660.0407612145226,0.0780671951587793,0.0021102752365574733
12,16,0.15,0.0,1.0,100,11.54,0.6730002176294544,12.0,0.0,0.9616666666666666,0.056083351469121204,0.7445594107331504,0.044205334349187594,0.74455944981512,0.04785599837796551,0.7445574228819168,0.04418840423292841,0.5,0.0,0.5,0.0,0.5,0.0,434.22,51.81329730655807,5091.28,585.064169492751,0.07856603903289174,0.0019393370523303494
12,16,0.15,0.0,2.0,100,11.84,0.3949172013974524,12.0,0.0,0.9866666666666667,0.03290976678312104,0.8720894243503652,0.029651724294428396,0.8744198202352633,0.02945595202536143,0.8718933890721492,0.029832783758719533,0.5,0.0,0.5,0.0,0.5,0.0,541.4,49.00030921361928,6359.06,535.3922723130446,0.07844670289575532,0.001958067936406113
12,16,0.15,0.5,0.0,100,10.67,1.1638928063384808,12.0,0.0,0.8891666666666667,0.09699106719487341,0.6199947107990537,0.06110952614993537,0.5,0.0,0.6298036093663432,0.06572396105910316,0.6199947107990537,0.06110952614993537,0.5,0.0,0.6298036093663432,0.06572396105910316,364.42,57.72351025677178,4395.4,706.6481701410089,0.07664786327855994,0.0030299460413667125
12,16,0.15,0.5,0.5,100,10.89,0.9199802369418794,12.0,0.0,0.9075,0.07666501974515662,0.684782883209275,0.05303774108460751,0.628248518322108,0.06333771368452229,0.6893499691249229,0.0541146396642796,0.6281162683019887,0.05670826430303505,0.5,0.0,0.6385671772490339,0.06107038631077331,400.09,63.528263812497684,4856.22,744.9836494714484,0.07608919459047453,0.002509486453673187
12,16,0.15,0.5,1.0,100,11.22,0.8358144881406749,12.0,0.0,0.935,0.06965120734505624,0.7684777049984022,0.03839794605780313,0.7532851406618523,0.042566550755911294,0.7696965783466707,0.038603946657717755,0.6087779664465066,0.05424703311229973,0.5,0.0,0.6176617473193351,0.05839546040425686,425.67,53.226987724482605,5141.56,645.1865335159306,0.07650554090573697,0.0028987036967785657
12,16,0.15,0.5,2.0,100,11.82,0.3861229196653691,12.0,0.0,0.9850000000000001,0.03217690997211411,0.8770607878556883,0.028767214937891514,0.8704977411983132,0.03487071386559113,0.8775997925767689,0.0285441141519973,0.5780996345250684,0.049987545433647224,0.5,0.0,0.5845618877984801,0.05403776793976983,542.99,51.765886157748426,6479.56,604.0248560007002,0.07734141511504374,0.0023478988682506894
12,16,0.15,1.0,0.0,100,10.11,1.2940813207238815,12.0,0.0,0.8425,0.10784011006032343,0.7195432638269817,0.0685869128175,0.5,0.0,0.7355259367147337,0.07204410297896718,0.7195432638269817,0.0685869128175,0.5,0.0,0.7355259367147337,0.07204410297896718,380.43,68.65052104976364,5128.62,1011.8451470537187,0.06960041749990123,0.00686124177831607
12,16,0.15,1.0,0.5,100,10.21,1.2251159499855886,12.0,0.0,0.8508333333333333,0.10209299583213235,0.7617872691537981,0.055498017413165124,0.6447276056911504,0.05141040742306357,0.770309269946005,0.057677872514555015,0.7247488687214672,0.06280909421978632,0.5,0.0,0.7412841198021834,0.06623875548307213,396.98,71.6241565254335,5323.94,1032.1388777825894,0.06986903432043386,0.005813681414670509
12,16,0.15,1.0,1.0,100,10.87,0.9914279060674522,12.0,0.0,0.9058333333333336,0.08261899217228769,0.8081829312920226,0.04055940850313489,0.7493588682726597,0.04582216955669217,0.8125482697922162,0.0412141453419018,0.7030949359455473,0.05531393465622323,0.5,0.0,0.7183167960720634,0.05860345435845432,438.63,71.07339427477326,5771.22,931.659793762257,0.07083100941999171,0.00505468422804429
12,16,0.15,1.0,2.0,100,11.55,0.6571287406727709,12.0,0.0,0.9624999999999999,0.05476072838939758,0.8856584597846379,0.02876117073299637,0.8691244955599982,0.03550821123325298,0.8869315284551702,0.028556688774936098,0.6548434886686814,0.0587433692464216,0.5,0.0,0.6669043997975738,0.06274913604564757,530.48,57.72076285572173,6696.44,739.9976838620593,0.07352711866585002,0.004130733775845478
12,16,0.15,2.0,0.0,100,8.69,1.5615001851690022,12.0,0.0,0.7241666666666667,0.1301250154307502,0.8502082706870356,0.05506241658201567,0.5,0.0,0.8685526999380158,0.05461963891404876,0.8501937119973177,0.05508498103258446,0.5,0.0,0.8685371417894353,0.05464397732475978,345.25,84.64069931066248,6504.5,1359.5289253965504,0.05109745129511411,0.010486732898908
12,16,0.15,2.0,0.5,100,8.93,1.3428072509229732,12.0,0.0,0.7441666666666668,0.11190060424358109,0.8554853554817017,0.04642020943223605,0.6482940193473528,0.06188402269410848,0.8670049896510623,0.0465886102678578,0.8323397022159105,0.05589885658870887,0.5,0.0,0.8510027469846713,0.056171615408066235,359.84,68.13826110389542,6340.86,1172.8458097010594,0.05447710962230334,0.009312103319676496
